iter	Passed	Remaining
1717	3315	189652
1718	3316	189640
1719	3318	189616
1720	3319	189589
1721	3321	189578
1722	3323	189559
1723	3324	189533
1724	3326	189510
1725	3328	189499
1726	3330	189525
1727	3332	189520
1728	3334	189513
1729	3342	189855
1730	3343	189839
1731	3346	189846
1732	3347	189833
1733	3349	189820
1734	3351	189817
1735	3353	189831
1736	3355	189841
1737	3357	189835
1738	3359	189828
1739	3361	189840
1740	3363	189818
1741	3364	189798
1742	3366	189781
1743	3368	189766
1744	3369	189746
1745	3371	189732
1746	3373	189711
1747	3374	189693
1748	3376	189684
1749	3378	189664
1750	3379	189645
1751	3381	189632
1752	3383	189614
1753	3384	189598
1754	3386	189577
1755	3388	189564
1756	3389	189547
1757	3391	189530
1758	3393	189519
1759	3394	189501
1760	3396	189484
